uid,gender,status,statusUpdatedAt,statusPrevious,age,areaCode,state,recurrence,activation date,end portability date,current package
Zkkkh30SzreB5YA4cBHofh4rlcx1,feminino,active,3/5/2021,activation,34,11,SP,monthly,3/5/2021,,customPackage
ZlH9WHkxwqSiKy92hIibi9lyA552,masculino,active,3/7/2021,processingSubscription,22,11,SP,monthly,10/2/2020,10/7/2020,customPackage
ZlottuXhnuSzI328rYpIRsJgku33,masculino,active,2/28/2021,processingSubscription,49,31,MG,monthly,1/28/2021,,customPackage
Znq0oo87V6ZSSwXOTPI7x3tCXOy1,masculino,active,3/8/2021,processingSubscription,51,11,SP,monthly,3/16/2020,,customPackage
ZoHi4v98sOg55mE5oOJvxHwZ1AC2,masculino,canceled,12/18/2020,cancelRequested,27,13,SP,weekly,7/30/2020,,customPackage
ZolGHPcM6dMe5AHhskqBdvfiOCi2,masculino,paused,2/3/2021,active,45,11,SP,weekly,8/26/2020,,customPackage
ZouaFPnoLiXj3jcRsJMywjWF0E52,feminino,active,2/11/2021,processingSubscription,20,11,SP,monthly,11/11/2020,11/26/2020,customPackage
ZqdKsZAAQANzWxvPmXhuc6M0K6k1,masculino,active,3/5/2021,processingSubscription,23,11,SP,weekly,10/23/2020,10/28/2020,customPackage
ZqvqaKB2robfByHrB7HMKrlJ3x43,masculino,active,2/16/2021,paused,20,64,GO,monthly,12/21/2020,12/24/2020,madePackage-1
ZrpXS17NkHaJ7tGiXS0Cx3VN1dr1,feminino,active,3/5/2021,processingSubscription,56,11,SP,weekly,1/8/2021,1/13/2021,customPackage
ZsAGdU46DyNdv4enKxglQk5PaEA3,masculino,active,3/4/2021,processingSubscription,26,11,SP,weekly,8/27/2020,9/10/2020,customPackage
ZsDOe5oMklZrNQz4zo9vZXs1fCw1,masculino,active,3/2/2021,processingSubscription,30,31,MG,monthly,2/2/2021,,customPackage
ZshhmupoLzfsuiFdn8lnOfuXJtV2,feminino,paymentFailedSubscription,3/8/2021,active,44,16,SP,monthly,1/8/2021,1/13/2021,customPackage
ZtZ3zNOiIoUXZFLfZmDXVRJ8KtM2,masculino,active,3/5/2021,activationComplete,26,11,SP,monthly,3/2/2021,3/5/2021,madePackage-0
ZtuaesojimS1HCSMjSnDqenNMT63,masculino,paused,3/8/2021,active,19,62,GO,weekly,12/14/2020,,customPackage
Zu36ZNROSQXkvHIuUyn4eDm1LMz2,masculino,active,2/10/2021,paused,23,12,SP,monthly,8/3/2020,,customPackage
ZuuS1ypPUrSuR1wdxK9boJyF0EP2,masculino,active,3/2/2021,processingSubscription,25,11,SP,weekly,8/12/2020,8/15/2020,customPackage
ZvHc90n5r7d4TtabCCKuLjfP1ez1,masculino,paymentFailedSubscription,3/8/2021,active,21,13,SP,monthly,1/15/2021,,madePackage-0
Zx6msRxMMNOvODZ3fv8wZpQWfHo2,masculino,active,2/16/2021,processingSubscription,24,11,SP,monthly,12/17/2020,,customPackage
Zys57dz67dgRr2aDvFT0cuTsD262,masculino,canceled,12/18/2020,cancelRequested,29,11,SP,weekly,7/31/2020,,customPackage
Zz7xz15iQ5QHtChZdm9yX3MrdU82,masculino,active,2/26/2021,processingSubscription,28,16,SP,monthly,1/26/2021,,customPackage
ZzHxlJpFJhZ3HVn782JCkRpWqHp2,masculino,paused,1/11/2021,active,25,12,SP,monthly,12/11/2020,12/16/2020,customPackage
a0tU6uVuZkQE57VI65yNClYJY8F2,masculino,active,2/22/2021,paused,29,12,SP,monthly,12/5/2020,12/9/2020,madePackage-0
a1LFZfFWJKPW3s4MrAaRyK4gbox2,feminino,active,2/14/2021,processingSubscription,40,19,SP,monthly,1/14/2021,,customPackage
a1gUCczQz9fYeXjdE9FUMj13x7g1,feminino,canceled,1/22/2021,cancelRequested,30,11,SP,weekly,8/1/2020,,customPackage
a3M0AhUVRJa9EhGIp7zLqN7wTVp2,masculino,active,3/2/2021,processingSubscription,23,16,SP,weekly,9/15/2020,,customPackage
a4qGkerAymP9xxeIDf0SX3vqb4v2,masculino,canceled,12/31/2020,cancelRequested,24,11,SP,weekly,7/31/2020,,customPackage
a57Sq205NTW5kPhOvGssiycLc5C3,feminino,active,3/2/2021,processingSubscription,26,12,SP,monthly,2/1/2021,2/4/2021,customPackage
a5JDsb8cIQTBYvnOucGNszE2diC3,feminino,active,2/22/2021,processingSubscription,35,18,SP,monthly,10/22/2020,,customPackage
a6THBnIkoOdPjJnKBIB1nwBBXL72,masculino,canceled,12/31/2020,cancelRequested,25,18,SP,weekly,9/3/2020,,customPackage
a6eS6hinhvfw8sl2YaD7FM9N0zV2,masculino,active,3/3/2021,processingSubscription,21,11,SP,monthly,8/27/2020,9/1/2020,customPackage
a7HIL0zdMianKBGs3MA28Avu6aq2,masculino,active,3/3/2021,paused,33,19,SP,monthly,8/25/2020,8/28/2020,customPackage
a7V9ipHsUJfwKWLF8AprgKvBFit1,feminino,active,2/27/2021,processingSubscription,41,18,SP,monthly,11/28/2020,12/8/2020,customPackage
a7cdi0HuaRaTGCfl9OsJZkv4yA62,masculino,active,2/28/2021,paused,25,11,SP,weekly,12/22/2020,,customPackage
a7xKkN7OMDVpSAWupFpwxFHsGnF2,masculino,cancelRequested,2/28/2021,paused,24,11,SP,weekly,7/25/2020,7/27/2020,customPackage
a8Xb1RA7vwVFpw5hY5kD1HlgmzA3,masculino,active,2/24/2021,activationComplete,40,11,SP,monthly,2/24/2021,,customPackage
a8uCn9n0AeOZC9H8WgEhTGb3I8K2,masculino,active,2/20/2021,processingSubscription,20,62,GO,monthly,11/20/2020,,customPackage
a9S3wlsamUV1n5EjOALH9BoFzXw1,feminino,cancelRequested,2/25/2021,paused,25,62,GO,weekly,11/18/2020,,customPackage
a9oQpCGPzoUUeeu2LECyAVoxaAC2,feminino,canceled,1/27/2021,cancelRequested,25,11,SP,weekly,9/9/2020,,customPackage
aAE2OWqWX2Q2B5rmymV239L1JrJ2,masculino,cancelRequested,3/4/2021,active,20,62,GO,weekly,2/27/2021,,customPackage
aATBHuKt1QSLjF82Yt13ytkQRNB2,masculino,active,3/2/2021,processingSubscription,21,19,SP,weekly,12/14/2020,12/17/2020,customPackage
aB5BWq8yY7MsUw8GDDlFIujH9Rl1,masculino,active,2/13/2021,processingSubscription,20,11,SP,monthly,1/13/2021,,customPackage
aBXiepe2icRhtfufrgTCkPJinw02,masculino,paused,3/2/2021,paymentFailedSubscription,27,11,SP,monthly,1/27/2021,3/3/2021,customPackage
aBko2x1qmfaCIlc0C3NwVlgN0j93,masculino,active,2/27/2021,processingSubscription,34,15,SP,monthly,9/29/2020,,customPackage
aDbpNSGoj3R1bD0y2vcVwNpMYOG2,masculino,paused,1/12/2021,paymentFailedSubscription,31,11,SP,weekly,11/18/2020,,customPackage
aDy4FIK3OodAlk2A5ZfQyivnPNg1,masculino,active,2/28/2021,processingSubscription,21,11,SP,monthly,8/5/2020,1/15/2021,customPackage
aG3R8YTi4JbUvpaaneC9cXo0kg93,masculino,active,2/22/2021,processingSubscription,35,11,SP,monthly,10/22/2020,,customPackage
aGSutB2JKhfBVBpD4oHLBvWC5RB3,masculino,paused,1/29/2021,paymentFailedSubscription,36,11,SP,monthly,12/2/2020,,customPackage
aGbGuk0s8CNoBA3qXDe5jIEGQzL2,feminino,active,2/17/2021,processingSubscription,30,11,SP,monthly,7/11/2020,8/12/2020,customPackage
aGdbf8N8wkPK7KxLpmdKVYd9zRR2,masculino,active,2/27/2021,processingSubscription,59,16,SP,monthly,12/28/2020,12/31/2020,customPackage
aHmnxVIyzNgqK5Uay0rMNBIMjj12,masculino,canceled,1/11/2021,cancelRequested,19,18,SP,weekly,12/9/2020,,customPackage
aIGpCgMpusQUuRQ0vPL0mzP0Kos1,masculino,paused,3/8/2021,paymentFailedSubscription,26,14,SP,monthly,10/23/2020,,customPackage
aImrUc7ybISVBlM7l2Qr2G3qIA12,masculino,active,3/8/2021,processingSubscription,26,19,SP,weekly,9/28/2020,,customPackage
aKgIKS0U5ZOr20PXNfoOOXId4wK2,masculino,active,3/3/2021,processingSubscription,28,11,SP,weekly,9/2/2020,9/5/2020,customPackage
aL9r6agi8wXHcLMMnciqZcH2gw82,masculino,paused,2/21/2021,canceled,53,31,MG,monthly,1/21/2021,1/26/2021,customPackage
aLHFQWXRHPXoejSm2PC5Ud6wFUJ3,masculino,active,2/23/2021,processingSubscription,36,19,SP,monthly,9/2/2020,9/5/2020,madePackage-1
aMQt1dk1t1cCRGdtoeAaStW3XS42,masculino,active,3/6/2021,processingSubscription,38,11,SP,monthly,9/29/2020,10/5/2020,customPackage
aNOrWHJPKpY2dIbCvsJJhPscke72,feminino,active,2/28/2021,processingSubscription,44,11,SP,monthly,9/18/2020,,customPackage
aNRiTf2TA7cA5GabKtLenvdLves2,masculino,paused,2/20/2021,paymentFailedSubscription,21,61,DF,weekly,12/17/2020,,customPackage
aNsnyL4mKsdu4pWi6bFAva6XBUH3,masculino,active,2/18/2021,processingSubscription,31,11,SP,monthly,8/27/2020,9/1/2020,customPackage
aPtKClets0TyVURw30MmADDNwOU2,masculino,active,3/6/2021,processingSubscription,22,11,SP,weekly,8/1/2020,,customPackage
aQFd8Woh1EXl5NwqmIvPy4Jfd9E2,masculino,active,2/10/2021,processingSubscription,19,11,SP,monthly,9/5/2020,9/10/2020,customPackage
aQMEUEKJeDTaIqdHhEVmhirdBy42,masculino,canceled,12/31/2020,cancelRequested,28,11,SP,weekly,8/22/2020,,customPackage
aRhSvTGfJuYzXdteuSKPUJBeEQh1,masculino,active,2/19/2021,cancelRequested,21,15,SP,monthly,2/19/2021,,madePackage-2
aTCf8KeyshZ2feGAQmqyKTmgKGj1,masculino,active,3/2/2021,processingSubscription,50,11,SP,weekly,1/5/2021,,customPackage
aU3hdBNE2ng0b6pgANP35x7oTpv1,masculino,active,2/13/2021,processingSubscription,28,15,SP,monthly,11/13/2020,,customPackage
aUZ0VXlulod6g5GA5eAlhtOqCQ13,feminino,active,3/4/2021,processingSubscription,25,19,SP,weekly,9/17/2020,9/23/2020,customPackage
aWXmye1yteUFh3TOIDpZvcBZ1k22,masculino,active,2/20/2021,processingSubscription,26,11,SP,monthly,2/6/2021,,customPackage
aYSfbv4qSKVSLC05vni38neUlI92,masculino,canceled,12/31/2020,cancelRequested,27,14,SP,weekly,9/3/2020,,customPackage
aYbxX4EEUXe6YXiMdzImEjyE02I3,feminino,canceled,3/1/2021,cancelRequested,28,19,SP,weekly,10/17/2020,,customPackage
aZs6jzDKkrZfHIieAyfytEirEvC3,feminino,active,2/27/2021,processingSubscription,34,11,SP,monthly,8/28/2020,,madePackage-1
aaVzTRcpZUT1TPnx820sQQZlTrs2,feminino,active,3/5/2021,activationComplete,23,16,SP,monthly,3/5/2021,,madePackage-0
abLDj8ec7hUkVhu3FAZcL00ACX22,masculino,active,2/22/2021,processingSubscription,13,62,GO,monthly,1/22/2021,,customPackage
ac8f3B1Yuggyib1Nf0DJDbA5Eo33,prefiro não dizer,canceled,12/18/2020,cancelRequested,24,11,SP,weekly,7/23/2020,,customPackage
acerzshAyzV3vpDyEHAOuWqeaC73,feminino,active,3/8/2021,processingSubscription,24,14,SP,monthly,1/25/2021,,madePackage-0
ad8XnnOy1vY3YABw8kDSVd9P5By1,masculino,active,3/2/2021,paused,49,15,SP,monthly,8/12/2020,8/12/2020,madePackage-0
adhUcJwE3mWz0kzjzWJTduvDjeZ2,feminino,active,3/8/2021,processingSubscription,21,11,SP,weekly,7/13/2020,,customPackage
aeMSylQAhdcUIcf4BBvXBGgNa472,masculino,canceled,12/18/2020,cancelRequested,24,11,SP,weekly,8/3/2020,8/6/2020,customPackage
agmPjMtEO5fWCU9kLteW9HEpLwr1,feminino,paymentFailedSubscription,3/8/2021,active,24,19,SP,monthly,12/19/2020,12/23/2020,madePackage-1
agwYhFoOEOR4QoVeG5xUeCXyUns2,masculino,active,3/4/2021,processingSubscription,18,11,SP,weekly,7/31/2020,,customPackage
ahjaWnN9Kya3nuObwixWBE57ksz2,masculino,active,2/28/2021,processingSubscription,23,62,GO,monthly,10/29/2020,,customPackage
ai0l4xaBQxMYsA2ubDpBQ9GJDk42,masculino,active,3/4/2021,processingSubscription,25,16,SP,monthly,12/4/2020,,customPackage
ajVF0tq7V9gygi2W9eDtoHMIFxB3,masculino,active,3/7/2021,processingSubscription,30,11,SP,weekly,11/1/2020,,customPackage
ak4WVk2FC4NCjSZsaoO5pmlF16J2,masculino,active,2/23/2021,activationComplete,20,41,PR,monthly,2/23/2021,,madePackage-0
akT9ARw5zHceY9qvdf0KkYG6Y3g2,masculino,canceled,3/6/2021,cancelRequested,23,11,SP,monthly,10/21/2020,,customPackage
alTglspdFvaQW13eVLfDz4cj18v1,masculino,canceled,12/18/2020,cancelRequested,25,13,SP,weekly,7/31/2020,,customPackage
am17s7AvgPWKpzjIHRPlboLxy533,masculino,canceled,12/18/2020,cancelRequested,23,14,SP,weekly,9/5/2020,,customPackage
amzfR8NvVNcVKi2Z52xXzFdEoAj1,feminino,paused,2/14/2021,paymentFailedSubscription,19,11,SP,weekly,2/4/2021,,customPackage
anVgrT7hiVOtVWHa7tn2P6fBDWj2,masculino,canceled,12/18/2020,cancelRequested,32,11,SP,weekly,7/29/2020,,customPackage
ansmK8Ci9ab9teKvUnwi92kGoNI3,masculino,canceled,2/16/2021,cancelRequested,24,11,SP,weekly,8/28/2020,,customPackage
ao8dpnuMFVQxH0ZYawfdRLeScz83,masculino,active,3/8/2021,processingSubscription,28,18,SP,weekly,8/3/2020,,customPackage
aoM1qimwNZPxRPaSRRoJHvHJWeA2,masculino,active,2/14/2021,processingSubscription,24,16,SP,monthly,12/15/2020,,customPackage
aohzmQyTTBWbkVHau4Es9nS3aqQ2,masculino,canceled,12/18/2020,cancelRequested,28,11,SP,weekly,8/14/2020,,customPackage
aqftOVHSPtT1gzhq0fKcMWS7gFN2,masculino,active,2/12/2021,paused,29,11,SP,monthly,11/9/2020,11/13/2020,customPackage
as5vLcmYCtMRyijLlaQX8aAkSzq1,feminino,active,2/10/2021,processingSubscription,22,11,SP,monthly,9/4/2020,9/18/2020,customPackage
atlWjxH5HdNkefIjbwcyz4NjjDY2,masculino,active,2/20/2021,paused,32,15,SP,monthly,12/10/2020,,customPackage
au1BhJweeBVz8WxupSKOiDJFZog1,masculino,active,2/18/2021,processingTopUp,20,11,SP,monthly,7/14/2020,,customPackage
audfT1FRhEgINq2ArrAdkVpWlXm2,masculino,active,3/5/2021,processingSubscription,22,11,SP,weekly,3/27/2020,6/1/2020,customPackage
avU5IQkPvJPmDIApXex3daCGfl83,feminino,active,2/21/2021,processingSubscription,32,11,SP,monthly,12/21/2020,,customPackage
aw1erKtOprft7PiiSurCyaw5Qkc2,masculino,paused,3/6/2021,paymentFailedSubscription,31,12,SP,weekly,8/31/2020,9/3/2020,customPackage
awdPhhh8x9X4cryTDf4V9gb0J8f1,masculino,paused,2/22/2021,paymentFailedSubscription,23,31,MG,weekly,1/22/2021,,customPackage
azPn126mfraTCsAfx51byiu4Z9w1,masculino,active,2/16/2021,processingSubscription,25,11,SP,monthly,12/17/2020,12/22/2020,customPackage
azmUr8qSPNNdO2RkJMYWq5PM1D63,masculino,active,3/7/2021,paused,29,11,SP,weekly,12/10/2020,,customPackage
b18JPBMZoFXiPOOhaqv8Wy2F61G3,masculino,active,2/19/2021,paused,27,16,SP,monthly,8/17/2020,,customPackage
b1HssZFnIZNCbEWxkuwNvyIgmoo2,feminino,active,3/5/2021,processingSubscription,24,11,SP,weekly,10/16/2020,10/23/2020,customPackage
b1fJc0EaPXTnMiC9XTPeA1QBcp73,masculino,active,3/2/2021,processingSubscription,29,11,SP,weekly,8/7/2020,8/14/2020,customPackage
b27xtlLF6yfCVrE42MmiDD50IaB3,masculino,paused,3/7/2021,paymentFailedSubscription,22,19,SP,weekly,9/24/2020,,customPackage
b44GFdHYf1c4VsMlxzEUwSlvY2n2,masculino,paused,12/24/2020,active,21,15,SP,weekly,12/10/2020,,customPackage
b4GsdOzsBaWV5lluOfUiybPqBhE2,prefiro não dizer,canceled,12/18/2020,cancelRequested,24,11,SP,weekly,6/4/2020,,customPackage
b4V0tDQqfehHjkPGocUR7vXhJZx1,feminino,active,2/25/2021,processingSubscription,27,11,SP,monthly,3/12/2020,1/26/2021,customPackage
b4cpwG53jWUOvlmaLPLeggAUajC2,feminino,active,2/24/2021,processingSubscription,52,11,SP,monthly,12/24/2020,,customPackage
b6TudhOiQwPd6XHVHpOICtNYyTU2,masculino,active,2/27/2021,activationComplete,33,21,RJ,monthly,2/27/2021,,madePackage-0
bBBaisr8HSTUMhZDTlGt0YXJjGf1,masculino,active,2/10/2021,processingSubscription,27,16,SP,monthly,7/28/2020,8/3/2020,madePackage-1
bEHYF0f0p0SkMMDLF1sxVHZJqS13,masculino,active,3/3/2021,processingSubscription,24,11,SP,weekly,10/26/2020,,customPackage
bFXByp1FwoOloDbcssjMyaKLG993,masculino,active,2/18/2021,paused,31,62,GO,monthly,11/9/2020,2/24/2021,customPackage
bFgxiUyTNOdkjkR60l9XVBkaQZj1,masculino,canceled,1/19/2021,cancelRequested,27,13,SP,weekly,12/2/2020,12/9/2020,customPackage
bHRVB6vfUNcyibV4Rjtk6oWlRSw2,masculino,active,3/4/2021,activationComplete,18,41,PR,monthly,3/4/2021,,madePackage-0
bIJqVZmeRwS6jeY26P0t232aoXX2,masculino,paymentFailedSubscription,3/7/2021,active,23,12,SP,monthly,11/26/2020,12/1/2020,madePackage-0
bIOqCKChynWcfvVnQ0fT2QlQxO43,masculino,canceled,1/27/2021,cancelRequested,31,11,SP,weekly,10/6/2020,,customPackage
bIhrA9YKv0cj5lOaddQ4vbPl2P52,masculino,canceled,12/18/2020,cancelRequested,26,14,SP,weekly,7/29/2020,,customPackage
bLvLnZ3Ja6d1EG88K5k27CGJdaI3,masculino,paused,2/14/2021,paymentFailedSubscription,31,18,SP,monthly,12/11/2020,,customPackage
bMEEFypJXiYhIm6bqCaCPe7CnLS2,masculino,active,2/25/2021,processingSubscription,32,16,SP,monthly,10/19/2020,,customPackage
bPWKoNPp5ofkruNCfPLMLrPRGCu1,masculino,paused,2/26/2021,paymentFailedSubscription,33,11,SP,monthly,8/3/2020,,customPackage
bPY07wMxQah87XsjzacR2pE4ZsY2,masculino,active,2/25/2021,processingSubscription,32,62,GO,monthly,11/25/2020,,customPackage
bR2VD1LecTgrjvnvvSLZYp1XcUH3,masculino,paused,2/23/2021,paymentFailedSubscription,24,18,SP,monthly,9/14/2020,9/18/2020,customPackage
bRrw3Zn8FPRq1nlZGvRKZUU7rZ53,feminino,active,3/8/2021,processingSubscription,56,19,SP,monthly,11/20/2020,,customPackage
bSZrPhJxlUOp8G0OWt4ZrQ8l6D93,masculino,active,2/20/2021,processingSubscription,29,15,SP,monthly,1/20/2021,,madePackage-0
bTJipqeYGRa7lQ1Jjff50OaKv1y1,masculino,active,2/28/2021,processingSubscription,22,11,SP,monthly,1/29/2021,,customPackage
bTcm9xRP2Be1osh9DAUFdzZdzht2,feminino,paused,2/19/2021,paymentFailedSubscription,30,11,SP,weekly,7/31/2020,2/12/2021,customPackage
bTktyvTKFvfNF0FCUriljVWjm0E3,masculino,active,3/7/2021,processingSubscription,36,11,SP,weekly,10/24/2020,,customPackage
bUg0HOZkJjaWkz48acoBCf1cnZ13,feminino,active,2/11/2021,processingSubscription,63,11,SP,monthly,11/11/2020,11/14/2020,customPackage
bV5Nv2kTtKW7ahsnDQf8ey06Krm1,masculino,paused,3/7/2021,paymentFailedSubscription,22,21,RJ,monthly,2/4/2021,2/9/2021,customPackage
bVNaT2vJfpZhlOiPiz2kBRuOvVm2,masculino,active,3/5/2021,processingSubscription,22,14,SP,weekly,7/31/2020,8/5/2020,customPackage
bVv9DssvzFf5ggbIlCPgqk1bm0I3,masculino,active,2/9/2021,processingSubscription,19,11,SP,monthly,2/2/2021,2/5/2021,customPackage
bWXU6CWAxWRexdZ53BJIejWDap63,masculino,active,3/8/2021,processingSubscription,22,64,GO,weekly,12/14/2020,,customPackage
bWYfpfVkP6MeOy3Q2KTp9GDAhTC2,masculino,paused,12/28/2020,paymentFailedSubscription,18,12,SP,weekly,12/19/2020,12/23/2020,customPackage
bXuBTknYVUcNoKZ7b2EgqukzVLn1,feminino,canceled,2/19/2021,cancelRequested,22,11,SP,weekly,10/28/2020,,customPackage
bad3PD0jKAgp8khfkydubJZl5rR2,masculino,active,2/24/2021,processingSubscription,23,14,SP,monthly,8/26/2020,8/31/2020,customPackage
bbCYiePXNJVAC52Tjr0m8tQId7Y2,masculino,paused,1/26/2021,active,25,17,SP,weekly,1/19/2021,,customPackage
bbf4K2T2CEP4oq2oePIWJ8yDtW03,masculino,active,3/3/2021,processingSubscription,22,11,SP,weekly,4/22/2020,6/1/2020,customPackage
bbuoU8pYRXhFzP20UtTb8BU62xA3,masculino,active,2/16/2021,activationComplete,32,44,PR,monthly,2/16/2021,2/25/2021,customPackage
bcHFqLGytkbYfqxCkKbWGR07co32,masculino,canceled,12/18/2020,cancelRequested,28,11,SP,weekly,8/27/2020,,customPackage
bcQ3LYyIvHXAJ6L0ENP3aZLDSz73,masculino,paused,1/18/2021,paymentFailedSubscription,27,11,SP,monthly,12/15/2020,,customPackage
bcVtpSMaCEUx0yNik9jdq9vgQdj1,masculino,active,3/7/2021,processingSubscription,30,13,SP,weekly,10/18/2020,,customPackage
bcwjkzVbOKgSij3tgguBDtCQS7W2,masculino,active,2/10/2021,paused,26,19,SP,monthly,9/10/2020,,customPackage
behV3MLptybFHQsOyE7KwitOj932,masculino,paused,1/4/2021,active,23,62,GO,monthly,11/5/2020,,customPackage
bfQpKJlxrjVUEqMseZ6qghjaVa03,feminino,active,3/2/2021,processingSubscription,20,11,SP,weekly,11/15/2020,11/18/2020,customPackage
bfZPnZZreHUTEjaF6CfXjUu8fcx1,feminino,active,3/2/2021,processingSubscription,27,12,SP,weekly,9/1/2020,9/4/2020,customPackage
bgYCpB3b8va8SDhDz3AiQmAKpJY2,masculino,cancelRequested,2/24/2021,active,24,43,PR,monthly,2/18/2021,,customPackage
bh8LIylf3odKcZC0Y68MQXxHYXs2,masculino,active,3/5/2021,processingSubscription,29,11,SP,weekly,9/18/2020,10/31/2020,customPackage
bh8hbxWlYrfXq0EbddSAPigPJnn2,masculino,active,2/14/2021,processingSubscription,28,11,SP,monthly,12/14/2020,1/19/2021,customPackage
bhTHyBHSCbZ19YvKazgx7VQG1ly2,feminino,active,2/25/2021,processingSubscription,25,32,MG,monthly,1/25/2021,1/28/2021,madePackage-0
bhfZp7hBf8a66ccvtqv06qMXmuC2,prefiro não dizer,active,2/23/2021,processingSubscription,19,16,SP,monthly,11/23/2020,1/21/2021,madePackage-0
biJ6AMZRnaQ59f8MYe3RuzvwZDF3,feminino,active,2/19/2021,processingSubscription,17,11,SP,monthly,1/19/2021,,customPackage
bj9H2kNSvAPaixfvIawHWkaQFVc2,masculino,active,2/10/2021,processingSubscription,30,19,SP,monthly,9/2/2020,9/5/2020,customPackage
bjB8jWbvuTX5SJvTYOGubFcDOPn2,masculino,canceled,1/17/2021,cancelRequested,24,12,SP,weekly,11/27/2020,,customPackage
bl7svu3jtlgHxdfdGE8QQO4JNvs1,masculino,canceled,2/28/2021,cancelRequested,23,12,SP,weekly,11/2/2020,,customPackage
blbv2qkrPrRCch09NzLJJl7m7Z62,feminino,active,3/4/2021,processingSubscription,44,14,SP,monthly,11/4/2020,,customPackage
bmYsOYky2UhkzuGGhNaLSzAmJMb2,masculino,paused,12/22/2020,active,25,11,SP,weekly,4/16/2020,,customPackage
bopjDr0T5MQNTdpR3Fmifj5WvEn1,masculino,canceled,12/18/2020,cancelRequested,34,11,SP,weekly,10/15/2020,,customPackage
bphUakZWLeX8v9xGC98ZufPFvqI3,masculino,active,2/28/2021,processingSubscription,26,32,MG,monthly,1/28/2021,2/2/2021,customPackage
bsE3YJtgU8XPWlgmroosc0DtuzE2,masculino,active,3/2/2021,processingSubscription,21,14,SP,weekly,7/28/2020,8/1/2020,customPackage
bsY0gQIhHsbiIC7oDh78qz4LRuY2,masculino,active,3/5/2021,processingSubscription,26,12,SP,weekly,9/24/2020,,customPackage
bsZgzvrOKLRpl7ytT5Wpac65wWD2,feminino,active,3/2/2021,processingSubscription,32,11,SP,weekly,10/6/2020,,customPackage
bu16R7rnfZRcquWNL8M82ncoADy1,masculino,active,3/5/2021,processingSubscription,22,13,SP,monthly,1/20/2021,1/23/2021,customPackage
bvOMABum5YbEOmgv4nVgKGlwDog1,feminino,active,3/5/2021,processingSubscription,27,19,SP,weekly,10/10/2020,,customPackage
bvtNbVYTGzRU5Od1fIZBAVpOQ2D2,feminino,canceled,12/18/2020,cancelRequested,26,11,SP,weekly,7/17/2020,,customPackage
bxXVluTesNVK8Jwcu0dLySW71dq2,feminino,active,2/22/2021,processingSubscription,46,16,SP,monthly,9/4/2020,10/5/2020,customPackage
byn5k8VQlCZUtcct0b02DGhNWGu2,masculino,canceled,12/18/2020,cancelRequested,30,11,SP,weekly,7/28/2020,,customPackage
bytV9w0M1MUPJF1VCfz0Nluukxl2,feminino,paused,2/9/2021,paymentFailedSubscription,37,62,GO,monthly,12/6/2020,12/9/2020,customPackage
bzCSib2CsfaiWpr5DeC2CzYuSs33,masculino,active,2/12/2021,processingSubscription,22,14,SP,monthly,9/10/2020,,customPackage
c02CNfCeTZd8f0xwlBrL2iEn7qr1,masculino,canceled,12/18/2020,cancelRequested,25,15,SP,weekly,7/30/2020,,customPackage
c0lqVNcscCPHptJ1pHAtzoY6LNB2,feminino,active,3/2/2021,processingSubscription,78,62,GO,monthly,11/30/2020,12/11/2020,customPackage
c1AJVO4WVee983b8odiEh12wEjv2,masculino,active,3/3/2021,processingSubscription,46,11,SP,weekly,8/19/2020,8/31/2020,customPackage
c1X73zw8QKdl3sy9e31zH61fsHs2,masculino,active,3/5/2021,processingSubscription,34,11,SP,weekly,7/31/2020,,customPackage
c2b7nD6eiVZZxSZnzZTEw7skmTM2,feminino,active,3/4/2021,processingSubscription,23,11,SP,weekly,1/14/2021,,customPackage
c3C767hNEXOiNVY6CfK3oJH66MW2,masculino,active,2/17/2021,processingSubscription,23,11,SP,monthly,12/17/2020,12/22/2020,customPackage
c3RbhrrdMJTAknkHMJnAi3U4CFb2,masculino,active,3/2/2021,activationComplete,21,11,SP,monthly,3/2/2021,3/5/2021,madePackage-0
c4fnQGKr9MQrRFK68jigxeQTXIi2,feminino,active,3/8/2021,processingSubscription,51,41,PR,monthly,2/8/2021,2/11/2021,customPackage
c5FVKPZ8yLN0K7lsdejhrYFUznD3,feminino,canceled,12/18/2020,cancelRequested,16,15,SP,weekly,8/3/2020,,customPackage
c5jQk57tHNSL6agY4TC39rnXFwo2,masculino,canceled,12/18/2020,cancelRequested,23,19,SP,weekly,8/1/2020,,customPackage
c7OpuETp5BND0DuxlLWigZG5GAr2,feminino,canceled,12/18/2020,cancelRequested,30,11,SP,weekly,8/19/2020,,customPackage
c7dxS2FWPLXcIvVgabvzRoSriYh1,feminino,active,3/6/2021,processingSubscription,49,19,SP,monthly,7/16/2020,7/21/2020,madePackage-0
c7hTmmLWoAUO4EEyvGoqL5FLDT13,masculino,cancelRequested,3/5/2021,active,25,31,MG,monthly,2/19/2021,,madePackage-0
c7upP2bCqKWeKW8FgpQyvWl60JX2,masculino,active,2/9/2021,processingSubscription,23,11,SP,monthly,11/18/2020,11/21/2020,customPackage
c8DhvEpa2HfTaFzBhvbfIyOZUHx2,masculino,active,3/2/2021,processingSubscription,33,19,SP,weekly,9/9/2020,9/14/2020,customPackage
c9WXiQEnLHhiqJtELvBIKkRELs02,masculino,paused,1/3/2021,canceled,29,61,GO,monthly,11/3/2020,,customPackage
